"country","date","value"
"Albania","2021-01-10",0
"Albania","2021-01-11",0
"Albania","2021-01-12",0
"Albania","2021-01-13",0.01
"Albania","2021-01-14",0.01
"Albania","2021-01-15",0.01
"Albania","2021-01-16",0.01
"Albania","2021-01-17",0.01
"Albania","2021-01-18",0.02
"Albania","2021-01-19",0.02
"Albania","2021-01-20",0.02
"Albania","2021-01-21",0.02
"Albania","2021-01-22",0
"Albania","2021-01-23",0
"Albania","2021-01-24",0
"Albania","2021-01-25",0
"Albania","2021-01-26",0
"Albania","2021-01-27",0
"Albania","2021-01-28",0
"Albania","2021-01-29",0
"Albania","2021-01-30",0
"Albania","2021-01-31",0
"Albania","2021-02-01",0
"Albania","2021-02-02",0.02
"Albania","2021-02-03",0
"Albania","2021-02-04",0
"Albania","2021-02-05",0
"Albania","2021-02-06",0
"Albania","2021-02-07",0
"Albania","2021-02-08",0
"Albania","2021-02-09",0.02
"Albania","2021-02-10",0
"Albania","2021-02-11",0
"Albania","2021-02-12",0
"Albania","2021-02-13",0
"Albania","2021-02-14",0
"Albania","2021-02-15",0
"Albania","2021-02-16",0
"Albania","2021-02-17",0.04
"Albania","2021-02-18",0.08
"Albania","2021-02-19",0
"Albania","2021-02-20",0
"Albania","2021-02-21",0
"Albania","2021-02-22",0.21
"Albania","2021-02-23",0
"Albania","2021-02-24",0
"Albania","2021-02-25",0
"Albania","2021-02-26",0
"Albania","2021-02-27",0
"Albania","2021-02-28",0
"Albania","2021-03-01",0
"Albania","2021-03-02",0
"Albania","2021-03-03",0
"Algeria","2021-01-29",0
"Algeria","2021-01-30",0
"Algeria","2021-01-31",0
"Algeria","2021-02-01",0
"Algeria","2021-02-02",0
"Algeria","2021-02-03",0
"Algeria","2021-02-04",0
"Algeria","2021-02-05",0
"Algeria","2021-02-06",0
"Algeria","2021-02-07",0
"Algeria","2021-02-08",0
"Algeria","2021-02-09",0
"Algeria","2021-02-10",0
"Algeria","2021-02-11",0
"Algeria","2021-02-12",0
"Algeria","2021-02-13",0
"Algeria","2021-02-14",0
"Algeria","2021-02-15",0
"Algeria","2021-02-16",0
"Algeria","2021-02-17",0
"Algeria","2021-02-18",0
"Algeria","2021-02-19",0
"Andorra","2021-01-25",0.75
"Andorra","2021-01-26",0
"Andorra","2021-01-27",0
"Andorra","2021-01-28",0
"Andorra","2021-01-29",0
"Andorra","2021-01-30",0
"Andorra","2021-01-31",0
"Andorra","2021-02-01",1.34
"Andorra","2021-02-02",0
"Andorra","2021-02-03",0
"Andorra","2021-02-04",0
"Andorra","2021-02-05",0
"Andorra","2021-02-06",0
"Andorra","2021-02-07",0
"Andorra","2021-02-08",0
"Andorra","2021-02-09",0
"Andorra","2021-02-10",1.67
"Andorra","2021-02-11",0
"Andorra","2021-02-12",2.1
"Andorra","2021-02-13",0
"Andorra","2021-02-14",0
"Andorra","2021-02-15",0
"Andorra","2021-02-16",0
"Andorra","2021-02-17",0
"Andorra","2021-02-18",0
"Andorra","2021-02-19",2.77
"Andorra","2021-02-20",0
"Andorra","2021-02-21",0
"Andorra","2021-02-22",0
"Andorra","2021-02-23",0
"Andorra","2021-02-24",3.09
"Andorra","2021-02-25",0
"Andorra","2021-02-26",3.27
"Anguilla","2021-02-04",0
"Anguilla","2021-02-05",0
"Anguilla","2021-02-06",0
"Anguilla","2021-02-07",0
"Anguilla","2021-02-08",0
"Anguilla","2021-02-09",0
"Anguilla","2021-02-10",0
"Anguilla","2021-02-11",0
"Anguilla","2021-02-12",0
"Anguilla","2021-02-13",8.94
"Anguilla","2021-02-14",18.41
"Anguilla","2021-02-15",0
"Anguilla","2021-02-16",0
"Anguilla","2021-02-17",0
"Anguilla","2021-02-18",0
"Anguilla","2021-02-19",0
"Anguilla","2021-02-20",0
"Anguilla","2021-02-21",0
"Anguilla","2021-02-22",0
"Anguilla","2021-02-23",0
"Anguilla","2021-02-24",0
"Anguilla","2021-02-25",0
"Anguilla","2021-02-26",26.19
"Argentina","2020-12-29",0
"Argentina","2020-12-30",0
"Argentina","2020-12-31",0
"Argentina","2021-01-01",0
"Argentina","2021-01-02",0
"Argentina","2021-01-03",0
"Argentina","2021-01-04",0
"Argentina","2021-01-05",0
"Argentina","2021-01-06",0
"Argentina","2021-01-07",0
"Argentina","2021-01-08",0
"Argentina","2021-01-09",0
"Argentina","2021-01-10",0
"Argentina","2021-01-11",0
"Argentina","2021-01-12",0
"Argentina","2021-01-13",0
"Argentina","2021-01-14",0
"Argentina","2021-01-15",0
"Argentina","2021-01-16",0
"Argentina","2021-01-17",0
"Argentina","2021-01-18",0
"Argentina","2021-01-19",0
"Argentina","2021-01-20",0.54
"Argentina","2021-01-21",0.55
"Argentina","2021-01-22",0.56
"Argentina","2021-01-23",0.57
"Argentina","2021-01-24",0.58
"Argentina","2021-01-25",0.58
"Argentina","2021-01-26",0.59
"Argentina","2021-01-27",0.6
"Argentina","2021-01-28",0.61
"Argentina","2021-01-29",0.62
"Argentina","2021-01-30",0.62
"Argentina","2021-01-31",0
"Argentina","2021-02-01",0.62
"Argentina","2021-02-02",0
"Argentina","2021-02-03",0.63
"Argentina","2021-02-04",0.66
"Argentina","2021-02-05",0
"Argentina","2021-02-06",0.68
"Argentina","2021-02-07",0.71
"Argentina","2021-02-08",0.71
"Argentina","2021-02-09",0.71
"Argentina","2021-02-10",0.75
"Argentina","2021-02-11",0.8
"Argentina","2021-02-12",0.81
"Argentina","2021-02-13",0.82
"Argentina","2021-02-14",0.82
"Argentina","2021-02-15",0.82
"Argentina","2021-02-16",0.83
"Argentina","2021-02-17",0.83
"Argentina","2021-02-18",0.87
"Argentina","2021-02-19",0.92
"Argentina","2021-02-20",0.99
"Argentina","2021-02-21",1.01
"Argentina","2021-02-22",1.02
"Argentina","2021-02-23",1.07
"Argentina","2021-02-24",1.14
"Argentina","2021-02-25",1.24
"Argentina","2021-02-26",1.37
"Argentina","2021-02-27",1.54
"Argentina","2021-02-28",1.62
"Argentina","2021-03-01",1.67
"Argentina","2021-03-02",1.82
"Argentina","2021-03-03",1.94
"Australia","2021-02-15",0
"Australia","2021-02-16",0
"Australia","2021-02-17",0
"Australia","2021-02-18",0
"Australia","2021-02-19",0
"Australia","2021-02-20",0
"Australia","2021-02-21",0
"Australia","2021-02-22",0
"Australia","2021-02-23",0.01
"Australia","2021-02-24",0.03
"Australia","2021-02-25",0.07
"Australia","2021-02-26",0.1
"Australia","2021-02-27",0.12
"Australia","2021-02-28",0.13
"Australia","2021-03-01",0.13
"Australia","2021-03-02",0.16
"Australia","2021-03-03",0.2
"Austria","2021-01-10",0.08
"Austria","2021-01-11",0.13
"Austria","2021-01-12",0.15
"Austria","2021-01-13",0.22
"Austria","2021-01-14",0.33
"Austria","2021-01-15",0.44
"Austria","2021-01-16",0.56
"Austria","2021-01-17",0.62
"Austria","2021-01-18",0.67
"Austria","2021-01-19",0.78
"Austria","2021-01-20",0.96
"Austria","2021-01-21",1.17
"Austria","2021-01-22",1.35
"Austria","2021-01-23",1.47
"Austria","2021-01-24",1.5
"Austria","2021-01-25",1.52
"Austria","2021-01-26",1.63
"Austria","2021-01-27",1.71
"Austria","2021-01-28",1.82
"Austria","2021-01-29",1.93
"Austria","2021-01-30",2.04
"Austria","2021-01-31",2.06
"Austria","2021-02-01",2.07
"Austria","2021-02-02",2.11
"Austria","2021-02-03",2.16
"Austria","2021-02-04",2.21
"Austria","2021-02-05",2.24
"Austria","2021-02-06",2.31
"Austria","2021-02-07",2.33
"Austria","2021-02-08",2.35
"Austria","2021-02-09",2.39
"Austria","2021-02-10",2.43
"Austria","2021-02-11",2.49
"Austria","2021-02-12",2.55
"Austria","2021-02-13",2.63
"Austria","2021-02-14",2.68
"Austria","2021-02-15",2.69
"Austria","2021-02-16",2.75
"Austria","2021-02-17",2.82
"Austria","2021-02-18",2.96
"Austria","2021-02-19",3.08
"Austria","2021-02-20",3.2
"Austria","2021-02-21",3.31
"Austria","2021-02-22",3.39
"Austria","2021-02-23",3.47
"Austria","2021-02-24",3.59
"Austria","2021-02-25",3.77
"Austria","2021-02-26",0
"Austria","2021-02-27",0
"Austria","2021-02-28",0
"Austria","2021-03-01",0
"Austria","2021-03-02",0
"Austria","2021-03-03",0
"Azerbaijan","2021-01-17",0
"Azerbaijan","2021-01-18",0
"Azerbaijan","2021-01-19",0
"Azerbaijan","2021-01-20",0
"Azerbaijan","2021-01-21",0
"Azerbaijan","2021-01-22",0
"Azerbaijan","2021-01-23",0
"Azerbaijan","2021-01-24",0
"Azerbaijan","2021-01-25",0
"Azerbaijan","2021-01-26",0
"Azerbaijan","2021-01-27",0
"Azerbaijan","2021-01-28",0
"Azerbaijan","2021-01-29",0
"Azerbaijan","2021-01-30",0
"Azerbaijan","2021-01-31",0
"Azerbaijan","2021-02-01",0
"Azerbaijan","2021-02-02",0
"Azerbaijan","2021-02-03",0
"Azerbaijan","2021-02-04",0
"Azerbaijan","2021-02-05",0
"Azerbaijan","2021-02-06",0.64
"Azerbaijan","2021-02-07",0
"Azerbaijan","2021-02-08",0
"Azerbaijan","2021-02-09",0
"Azerbaijan","2021-02-10",0
"Azerbaijan","2021-02-11",0
"Azerbaijan","2021-02-12",0
"Azerbaijan","2021-02-13",0
"Azerbaijan","2021-02-14",0
"Azerbaijan","2021-02-15",0
"Azerbaijan","2021-02-16",0
"Azerbaijan","2021-02-17",0
"Azerbaijan","2021-02-18",0
"Azerbaijan","2021-02-19",0
"Azerbaijan","2021-02-20",0
"Azerbaijan","2021-02-21",0
"Azerbaijan","2021-02-22",0
"Azerbaijan","2021-02-23",0
"Azerbaijan","2021-02-24",0
"Azerbaijan","2021-02-25",0
"Azerbaijan","2021-02-26",0
"Azerbaijan","2021-02-27",0
"Azerbaijan","2021-02-28",0
"Azerbaijan","2021-03-01",2.89
"Azerbaijan","2021-03-02",0
"Azerbaijan","2021-03-03",3.33
"Bahrain","2020-12-23",2.29
"Bahrain","2020-12-24",2.94
"Bahrain","2020-12-25",2.97
"Bahrain","2020-12-26",3.03
"Bahrain","2020-12-27",3.15
"Bahrain","2020-12-28",3.23
"Bahrain","2020-12-29",3.29
"Bahrain","2020-12-30",3.37
"Bahrain","2020-12-31",3.45
"Bahrain","2021-01-01",3.49
"Bahrain","2021-01-02",3.53
"Bahrain","2021-01-03",3.57
"Bahrain","2021-01-04",3.62
"Bahrain","2021-01-05",3.75
"Bahrain","2021-01-06",4.02
"Bahrain","2021-01-07",4.25
"Bahrain","2021-01-08",4.6
"Bahrain","2021-01-09",4.95
"Bahrain","2021-01-10",5.25
"Bahrain","2021-01-11",5.44
"Bahrain","2021-01-12",5.75
"Bahrain","2021-01-13",5.96
"Bahrain","2021-01-14",6.44
"Bahrain","2021-01-15",7.22
"Bahrain","2021-01-16",8.06
"Bahrain","2021-01-17",8.32
"Bahrain","2021-01-18",8.39
"Bahrain","2021-01-19",8.44
"Bahrain","2021-01-20",8.47
"Bahrain","2021-01-21",0
"Bahrain","2021-01-22",0
"Bahrain","2021-01-23",0
"Bahrain","2021-01-24",0
"Bahrain","2021-01-25",0
"Bahrain","2021-01-26",9.75
"Bahrain","2021-01-27",9.86
"Bahrain","2021-01-28",9.96
"Bahrain","2021-01-29",9.98
"Bahrain","2021-01-30",10.02
"Bahrain","2021-01-31",10.08
"Bahrain","2021-02-01",10.16
"Bahrain","2021-02-02",10.23
"Bahrain","2021-02-03",10.29
"Bahrain","2021-02-04",10.42
"Bahrain","2021-02-05",10.55
"Bahrain","2021-02-06",10.73
"Bahrain","2021-02-07",11.25
"Bahrain","2021-02-08",11.82
"Bahrain","2021-02-09",12.51
"Bahrain","2021-02-10",12.91
"Bahrain","2021-02-11",13.22
"Bahrain","2021-02-12",13.67
"Bahrain","2021-02-13",14.24
"Bahrain","2021-02-14",14.62
"Bahrain","2021-02-15",14.75
"Bahrain","2021-02-16",14.87
"Bahrain","2021-02-17",15.14
"Bahrain","2021-02-18",15.48
"Bahrain","2021-02-19",15.77
"Bahrain","2021-02-20",15.97
"Bahrain","2021-02-21",16.16
"Bahrain","2021-02-22",16.35
"Bahrain","2021-02-23",16.54
"Bahrain","2021-02-24",16.75
"Bahrain","2021-02-25",17.05
"Bahrain","2021-02-26",17.21
"Bahrain","2021-02-27",17.35
"Bahrain","2021-02-28",17.52
"Bahrain","2021-03-01",17.7
"Bahrain","2021-03-02",17.79
"Bahrain","2021-03-03",17.86
"Bangladesh","2021-01-26",0
"Bangladesh","2021-01-27",0
"Bangladesh","2021-01-28",0
"Bangladesh","2021-01-29",0
"Bangladesh","2021-01-30",0
"Bangladesh","2021-01-31",0
"Bangladesh","2021-02-01",0
"Bangladesh","2021-02-02",0
"Bangladesh","2021-02-03",0
"Bangladesh","2021-02-04",0
"Bangladesh","2021-02-05",0
"Bangladesh","2021-02-06",0
"Bangladesh","2021-02-07",0.02
"Bangladesh","2021-02-08",0
"Bangladesh","2021-02-09",0.11
"Bangladesh","2021-02-10",0.21
"Bangladesh","2021-02-11",0
"Bangladesh","2021-02-12",0
"Bangladesh","2021-02-13",0.45
"Bangladesh","2021-02-14",0.55
"Bangladesh","2021-02-15",0.69
"Bangladesh","2021-02-16",0.83
"Bangladesh","2021-02-17",0.96
"Bangladesh","2021-02-18",1.12
"Bangladesh","2021-02-19",0
"Bangladesh","2021-02-20",1.26
"Bangladesh","2021-02-21",0
"Bangladesh","2021-02-22",1.4
"Bangladesh","2021-02-23",1.51
"Bangladesh","2021-02-24",1.62
"Bangladesh","2021-02-25",1.73
"Bangladesh","2021-02-26",0
"Bangladesh","2021-02-27",1.81
"Bangladesh","2021-02-28",1.89
"Bangladesh","2021-03-01",0
"Bangladesh","2021-03-02",2.03
"Bangladesh","2021-03-03",0
"Barbados","2021-02-15",1.56
"Barbados","2021-02-16",2.33
"Barbados","2021-02-17",3.17
"Barbados","2021-02-18",4
"Barbados","2021-02-19",5.01
"Barbados","2021-02-20",5.51
"Barbados","2021-02-21",5.76
"Barbados","2021-02-22",6.64
"Barbados","2021-02-23",7.67
"Barbados","2021-02-24",8.9
"Barbados","2021-02-25",10.19
"Barbados","2021-02-26",11.7
"Barbados","2021-02-27",12.79
"Barbados","2021-02-28",13.44
"Barbados","2021-03-01",14.31
"Barbados","2021-03-02",15.05
"Barbados","2021-03-03",15.61
"Belarus","2020-12-28",0
"Belarus","2020-12-29",0
"Belarus","2020-12-30",0
"Belarus","2020-12-31",0
"Belarus","2021-01-01",0
"Belarus","2021-01-02",0
"Belarus","2021-01-03",0
"Belarus","2021-01-04",0
"Belarus","2021-01-05",0
"Belarus","2021-01-06",0
"Belarus","2021-01-07",0
"Belarus","2021-01-08",0
"Belarus","2021-01-09",0
"Belarus","2021-01-10",0
"Belarus","2021-01-11",0
"Belarus","2021-01-12",0
"Belarus","2021-01-13",0
"Belarus","2021-01-14",0
"Belarus","2021-01-15",0
"Belarus","2021-01-16",0
"Belarus","2021-01-17",0
"Belarus","2021-01-18",0
"Belarus","2021-01-19",0
"Belarus","2021-01-20",0
"Belarus","2021-01-21",0
"Belarus","2021-01-22",0
"Belarus","2021-01-23",0
"Belarus","2021-01-24",0
"Belarus","2021-01-25",0
"Belarus","2021-01-26",0
"Belarus","2021-01-27",0
"Belarus","2021-01-28",0
"Belarus","2021-01-29",0
"Belarus","2021-01-30",0
"Belarus","2021-01-31",0
"Belarus","2021-02-01",0
"Belarus","2021-02-02",0
"Belarus","2021-02-03",0
"Belarus","2021-02-04",0
"Belarus","2021-02-05",0
"Belarus","2021-02-06",0
"Belarus","2021-02-07",0
"Belarus","2021-02-08",0
"Belarus","2021-02-09",0
"Belarus","2021-02-10",0
"Belarus","2021-02-11",0
"Belarus","2021-02-12",0
"Belarus","2021-02-13",0
"Belarus","2021-02-14",0
"Belarus","2021-02-15",0
"Belarus","2021-02-16",0
"Belarus","2021-02-17",0
"Belarus","2021-02-18",0.22
"Belgium","2020-12-28",0
"Belgium","2020-12-29",0
"Belgium","2020-12-30",0.01
"Belgium","2020-12-31",0.01
"Belgium","2021-01-01",0.01
"Belgium","2021-01-02",0
"Belgium","2021-01-03",0
"Belgium","2021-01-04",0.01
"Belgium","2021-01-05",0.02
"Belgium","2021-01-06",0.05
"Belgium","2021-01-07",0.12
"Belgium","2021-01-08",0.2
"Belgium","2021-01-09",0.23
"Belgium","2021-01-10",0.23
"Belgium","2021-01-11",0.28
"Belgium","2021-01-12",0.42
"Belgium","2021-01-13",0.6
"Belgium","2021-01-14",0.8
"Belgium","2021-01-15",1
"Belgium","2021-01-16",1.04
"Belgium","2021-01-17",1.07
"Belgium","2021-01-18",1.16
"Belgium","2021-01-19",1.33
"Belgium","2021-01-20",1.51
"Belgium","2021-01-21",1.76
"Belgium","2021-01-22",2.01
"Belgium","2021-01-23",2.09
"Belgium","2021-01-24",2.1
"Belgium","2021-01-25",2.2
"Belgium","2021-01-26",2.29
"Belgium","2021-01-27",2.4
"Belgium","2021-01-28",2.54
"Belgium","2021-01-29",2.64
"Belgium","2021-01-30",2.65
"Belgium","2021-01-31",2.66
"Belgium","2021-02-01",2.69
"Belgium","2021-02-02",2.77
"Belgium","2021-02-03",2.86
"Belgium","2021-02-04",2.93
"Belgium","2021-02-05",3
"Belgium","2021-02-06",3.01
"Belgium","2021-02-07",3.01
"Belgium","2021-02-08",3.03
"Belgium","2021-02-09",3.1
"Belgium","2021-02-10",3.15
"Belgium","2021-02-11",3.22
"Belgium","2021-02-12",3.27
"Belgium","2021-02-13",3.28
"Belgium","2021-02-14",3.28
"Belgium","2021-02-15",3.29
"Belgium","2021-02-16",3.33
"Belgium","2021-02-17",3.39
"Belgium","2021-02-18",3.49
"Belgium","2021-02-19",3.64
"Belgium","2021-02-20",3.67
"Belgium","2021-02-21",3.69
"Belgium","2021-02-22",3.77
"Belgium","2021-02-23",3.87
"Belgium","2021-02-24",3.99
"Belgium","2021-02-25",4.18
"Belgium","2021-02-26",4.39
"Belgium","2021-02-27",4.42
"Belgium","2021-02-28",4.42
"Belgium","2021-03-01",4.51
"Belgium","2021-03-02",4.64
"Belgium","2021-03-03",4.79
"Belize","2021-02-28",0
"Belize","2021-03-01",0
"Belize","2021-03-02",0.1
"Belize","2021-03-03",0.17
"Bermuda","2021-01-10",0
"Bermuda","2021-01-11",0
"Bermuda","2021-01-12",0
"Bermuda","2021-01-13",0
"Bermuda","2021-01-14",0
"Bermuda","2021-01-15",0
"Bermuda","2021-01-16",2.67
"Bermuda","2021-01-17",0
"Bermuda","2021-01-18",0
"Bermuda","2021-01-19",0
"Bermuda","2021-01-20",0
"Bermuda","2021-01-21",0
"Bermuda","2021-01-22",0
"Bermuda","2021-01-23",4.71
"Bermuda","2021-01-24",0
"Bermuda","2021-01-25",0
"Bermuda","2021-01-26",0
"Bermuda","2021-01-27",0
"Bermuda","2021-01-28",0
"Bermuda","2021-01-29",0
"Bermuda","2021-01-30",7.86
"Bermuda","2021-01-31",0
"Bermuda","2021-02-01",0
"Bermuda","2021-02-02",0
"Bermuda","2021-02-03",0
"Bermuda","2021-02-04",0
"Bermuda","2021-02-05",0
"Bermuda","2021-02-06",12.05
"Bermuda","2021-02-07",0
"Bermuda","2021-02-08",0
"Bermuda","2021-02-09",13.49
"Bermuda","2021-02-10",0
"Bermuda","2021-02-11",0
"Bermuda","2021-02-12",0
"Bermuda","2021-02-13",0
"Bermuda","2021-02-14",0
"Bermuda","2021-02-15",0
"Bermuda","2021-02-16",0
"Bermuda","2021-02-17",0
"Bermuda","2021-02-18",0
"Bermuda","2021-02-19",0
"Bermuda","2021-02-20",0
"Bermuda","2021-02-21",0
"Bermuda","2021-02-22",19.76
"Bermuda","2021-02-23",0
"Bermuda","2021-02-24",0
"Bermuda","2021-02-25",0
"Bermuda","2021-02-26",0
"Bermuda","2021-02-27",21.93
"Bermuda","2021-02-28",0
"Bermuda","2021-03-01",0
"Bermuda","2021-03-02",0
"Bermuda","2021-03-03",24.56
"Bolivia","2021-01-28",0
"Bolivia","2021-01-29",0
"Bolivia","2021-01-30",0
"Bolivia","2021-01-31",0
"Bolivia","2021-02-01",0
"Bolivia","2021-02-02",0
"Bolivia","2021-02-03",0
"Bolivia","2021-02-04",0
"Bolivia","2021-02-05",0
"Bolivia","2021-02-06",0
"Bolivia","2021-02-07",0
"Bolivia","2021-02-08",0
"Bolivia","2021-02-09",0
"Bolivia","2021-02-10",0
"Bolivia","2021-02-11",0
"Bolivia","2021-02-12",0
"Bolivia","2021-02-13",0
"Bolivia","2021-02-14",0
"Bolivia","2021-02-15",0
"Bolivia","2021-02-16",0
"Bolivia","2021-02-17",0
"Bolivia","2021-02-18",0
"Bolivia","2021-02-19",0
"Bolivia","2021-02-20",0
"Bolivia","2021-02-21",0
"Bolivia","2021-02-22",0
"Bolivia","2021-02-23",0
"Bolivia","2021-02-24",0
"Bolivia","2021-02-25",0
"Bolivia","2021-02-26",0
"Bolivia","2021-02-27",0
"Bolivia","2021-02-28",0
"Bolivia","2021-03-01",0
"Bolivia","2021-03-02",0.09
"Bolivia","2021-03-03",0.09
"Brazil","2021-01-16",0
"Brazil","2021-01-17",0
"Brazil","2021-01-18",0
"Brazil","2021-01-19",0.01
"Brazil","2021-01-20",0.01
"Brazil","2021-01-21",0.06
"Brazil","2021-01-22",0.12
"Brazil","2021-01-23",0.25
"Brazil","2021-01-24",0.28
"Brazil","2021-01-25",0.33
"Brazil","2021-01-26",0.4
"Brazil","2021-01-27",0.53
"Brazil","2021-01-28",0.68
"Brazil","2021-01-29",0.78
"Brazil","2021-01-30",0.91
"Brazil","2021-01-31",0.96
"Brazil","2021-02-01",0.99
"Brazil","2021-02-02",1.08
"Brazil","2021-02-03",1.19
"Brazil","2021-02-04",1.45
"Brazil","2021-02-05",1.45
"Brazil","2021-02-06",1.6
"Brazil","2021-02-07",1.66
"Brazil","2021-02-08",1.68
"Brazil","2021-02-09",1.78
"Brazil","2021-02-10",1.91
"Brazil","2021-02-11",2.04
"Brazil","2021-02-12",2.16
"Brazil","2021-02-13",2.33
"Brazil","2021-02-14",2.37
"Brazil","2021-02-15",2.39
"Brazil","2021-02-16",2.5
"Brazil","2021-02-17",2.51
"Brazil","2021-02-18",2.58
"Brazil","2021-02-19",2.65
"Brazil","2021-02-20",2.71
"Brazil","2021-02-21",2.74
"Brazil","2021-02-22",2.76
"Brazil","2021-02-23",2.82
"Brazil","2021-02-24",2.88
"Brazil","2021-02-25",2.92
"Brazil","2021-02-26",2.99
"Brazil","2021-02-27",3.03
"Brazil","2021-02-28",3.07
"Brazil","2021-03-01",3.08
"Brazil","2021-03-02",3.2
"Brazil","2021-03-03",3.35
"Bulgaria","2020-12-29",0.02
"Bulgaria","2020-12-30",0.07
"Bulgaria","2020-12-31",0
"Bulgaria","2021-01-01",0.07
"Bulgaria","2021-01-02",0
"Bulgaria","2021-01-03",0
"Bulgaria","2021-01-04",0
"Bulgaria","2021-01-05",0.08
"Bulgaria","2021-01-06",0.11
"Bulgaria","2021-01-07",0.16
"Bulgaria","2021-01-08",0.19
"Bulgaria","2021-01-09",0.19
"Bulgaria","2021-01-10",0
"Bulgaria","2021-01-11",0.2
"Bulgaria","2021-01-12",0.23
"Bulgaria","2021-01-13",0.25
"Bulgaria","2021-01-14",0.25
"Bulgaria","2021-01-15",0.26
"Bulgaria","2021-01-16",0.26
"Bulgaria","2021-01-17",0.27
"Bulgaria","2021-01-18",0.27
"Bulgaria","2021-01-19",0.27
"Bulgaria","2021-01-20",0.29
"Bulgaria","2021-01-21",0.3
"Bulgaria","2021-01-22",0.31
"Bulgaria","2021-01-23",0.31
"Bulgaria","2021-01-24",0.31
"Bulgaria","2021-01-25",0.32
"Bulgaria","2021-01-26",0.34
"Bulgaria","2021-01-27",0.36
"Bulgaria","2021-01-28",0.39
"Bulgaria","2021-01-29",0.4
"Bulgaria","2021-01-30",0.4
"Bulgaria","2021-01-31",0.4
"Bulgaria","2021-02-01",0.42
"Bulgaria","2021-02-02",0.44
"Bulgaria","2021-02-03",0.48
"Bulgaria","2021-02-04",0.53
"Bulgaria","2021-02-05",0.57
"Bulgaria","2021-02-06",0.57
"Bulgaria","2021-02-07",0.57
"Bulgaria","2021-02-08",0.6
"Bulgaria","2021-02-09",0.64
"Bulgaria","2021-02-10",0.68
"Bulgaria","2021-02-11",0.74
"Bulgaria","2021-02-12",0.78
"Bulgaria","2021-02-13",0.79
"Bulgaria","2021-02-14",0.79
"Bulgaria","2021-02-15",0.81
"Bulgaria","2021-02-16",0.84
"Bulgaria","2021-02-17",0.89
"Bulgaria","2021-02-18",0.94
"Bulgaria","2021-02-19",1.12
"Bulgaria","2021-02-20",1.17
"Bulgaria","2021-02-21",1.33
"Bulgaria","2021-02-22",1.48
"Bulgaria","2021-02-23",1.71
"Bulgaria","2021-02-24",1.96
"Bulgaria","2021-02-25",2.21
"Bulgaria","2021-02-26",2.41
"Bulgaria","2021-02-27",2.48
"Bulgaria","2021-02-28",2.52
"Bulgaria","2021-03-01",2.66
"Bulgaria","2021-03-02",2.91
"Bulgaria","2021-03-03",2.97
"Cambodia","2021-02-09",0
"Cambodia","2021-02-10",0.01
"Cambodia","2021-02-11",0
"Cambodia","2021-02-12",0
"Cambodia","2021-02-13",0
"Cambodia","2021-02-14",0
"Cambodia","2021-02-15",0
"Cambodia","2021-02-16",0
"Cambodia","2021-02-17",0.02
"Cambodia","2021-02-18",0
"Cambodia","2021-02-19",0.03
"Cambodia","2021-02-20",0
"Cambodia","2021-02-21",0
"Cambodia","2021-02-22",0
"Cambodia","2021-02-23",0.05
"Cambodia","2021-02-24",0
"Cambodia","2021-02-25",0.08
"Cambodia","2021-02-26",0
"Cambodia","2021-02-27",0
"Cambodia","2021-02-28",0
"Cambodia","2021-03-01",0.15
"Cambodia","2021-03-02",0.2
"Cambodia","2021-03-03",0.24
"Canada","2020-12-19",0
"Canada","2020-12-20",0
"Canada","2020-12-21",0
"Canada","2020-12-22",0
"Canada","2020-12-23",0
"Canada","2020-12-24",0
"Canada","2020-12-25",0
"Canada","2020-12-26",0
"Canada","2020-12-27",0
"Canada","2020-12-28",0
"Canada","2020-12-29",0
"Canada","2020-12-30",0
"Canada","2020-12-31",0
"Canada","2021-01-01",0
"Canada","2021-01-02",0
"Canada","2021-01-03",0
"Canada","2021-01-04",0
"Canada","2021-01-05",0
"Canada","2021-01-06",0
"Canada","2021-01-07",0.58
"Canada","2021-01-08",0.68
"Canada","2021-01-09",0.77
"Canada","2021-01-10",0.83
"Canada","2021-01-11",0.94
"Canada","2021-01-12",1.01
"Canada","2021-01-13",1.07
"Canada","2021-01-14",1.16
"Canada","2021-01-15",1.27
"Canada","2021-01-16",1.36
"Canada","2021-01-17",1.43
"Canada","2021-01-18",1.54
"Canada","2021-01-19",1.63
"Canada","2021-01-20",1.7
"Canada","2021-01-21",1.79
"Canada","2021-01-22",1.86
"Canada","2021-01-23",1.9
"Canada","2021-01-24",1.93
"Canada","2021-01-25",1.96
"Canada","2021-01-26",2
"Canada","2021-01-27",2.14
"Canada","2021-01-28",2.18
"Canada","2021-01-29",2.22
"Canada","2021-01-30",2.23
"Canada","2021-01-31",2.24
"Canada","2021-02-01",2.28
"Canada","2021-02-02",2.3
"Canada","2021-02-03",2.31
"Canada","2021-02-04",2.33
"Canada","2021-02-05",2.35
"Canada","2021-02-06",2.37
"Canada","2021-02-07",2.39
"Canada","2021-02-08",2.41
"Canada","2021-02-09",2.44
"Canada","2021-02-10",2.46
"Canada","2021-02-11",2.5
"Canada","2021-02-12",2.53
"Canada","2021-02-13",2.56
"Canada","2021-02-14",2.57
"Canada","2021-02-15",2.58
"Canada","2021-02-16",2.6
"Canada","2021-02-17",2.61
"Canada","2021-02-18",2.63
"Canada","2021-02-19",2.69
"Canada","2021-02-20",2.78
"Canada","2021-02-21",2.86
